"Sentiment"	"SentimentText"
1	"- always a nice thing to wake up to. yay. :p (gosh I'm such a typical lame overanalyzing teenager) lmao  / had a nice nap."
1	"am excited"
1	"Am feelin very happy!?"
1	"Am I feeding the Pig'?"
0	" am i losing my mind cause i wanna see my.TC on TV right now, this min? FU2 i want 2see CandyGirls!! not Daisy -dammit!! @iluvTerricka"
0	"am sad to say i didn't get my results today somehow the school forgot to mail my results to me?? Typical. Ugh"
1	"-- An alarm clock is a device for waking up people who do not have small children. ---"
0	"And how can you mend a broken heart?   ? http://blip.fm/~8k7kl"
0	"and I think that's why I felt really sick and depressed in school today cuz of all the stress.. I'm glad I got that off my chest :/"
0	"and i was just starting to get confident in myself! you have torn me down!"
1	"anoron.reedcourty.operaunite.com/webserver/content/ home.sch alternat?va"
0	"another 45 mins...."
0	"another early day"
1	"Another Friday night of Rock Band"
0	"anticipating a tough day ahead"
0	"anyone know if Ghostbusters is region free on 360?? and where to get a US copy in Britain if it is"
1	": D a million making a difference. I can't help but to believe. I came in believing &amp; I will leave believing GOD IS!"
0	"- ?oVe&lt;33"
0	"6:30...what's wrong wit it?"
0	"- alergic... nose itchy and eyes burning... Hope It's getting better soon...."
0	"and they KEEP on coming!   xox"
0	"  are there any parties tonight!? im hella bored at home, and its seems like everyone is busy!! LAMMMMEEE"
0	"but chilli prawns will make the pain better..."
0	"DD has pinkeye...not fun."
0	"-- Farrah Fawcett Dies of Cancer at 62 - ABC News http://bit.ly/akQLD (via @Turner)"
0	"feeling hopeless and useless."
0	"forgot my lunch at home"
0	"General Motors sold hummer :S :S"
1	"Good morning all! Have a great day!!!"
0	"goodnight.."
0	"gooood night!!   must prepare for tomorrows meeting now"
0	"- Great! Im bored at the moment and just have no idea on what to do!  Missing Boyfie too! Damn i?m... http://tumblr.com/xzp224xgj"
1	"having a luvly day http://tinyurl.com/ckbmkc"
1	"hmm what to do!"
0	"http://bit.ly/18xobk Five Guys Locations Closed After Visit from &lt;em&gt;Inside Edition&lt;/em&gt;'s 'Rat Patrol' @dcist"
0	"I am actually crying now because of sore throat."
0	" - I feel irresponsible and sort of horrible. Marshmallows, unless otherwise stated, have gelatin. fuck... http://tumblr.com/xl21pafgm"
0	"i miss my brother.. i worry about him."
0	"  i need to think of something else, first. "
0	"i wanted julian to win!"
1	"- Iowa No. 2 in happy! Yea!"
0	"jus got some bad news"
1	"just got home"
0	"just mean"
1	"just saw sink into me the whole video on kerrang! ive seen it before loads but its so much better on tv!"
0	"- Limp Bizkit - Rollin' #SongStuckInMyHeadWhenIWokeUp"
0	"  ''Love, save the empty''"
1	"My mom is the funniest person ever!"
0	"my parents left"
0	"  Nadal is out @ French Open ... now, to my back-up -- Go ANDY RODDICK!"
0	"  no ass beatings, checked out Playhouse in Baltimore this weekend as well.  Feeling quite rested and a bit out of sorts."
0	"ok we'll talk about your boyfriends and stuff tomorrow ;) lmao and we'll talk for real soon too!! wooo hehe ilysfm doodle xxxx"
0	"- server problems - motivating me to change hosting providers though... #fb"
0	"shakes head"
0	"  Shock loss to Sparks...bummer, @tmmcwilliams had a great game but shock too many injuries to start the season...rematch Monday!"
0	"some asshole got a hold of my email and signed me up for all this spam mail.  ughhhh...it's non stop.  anyone have a spam blocker?"
0	"someone just said ast least your pretty  . thanks but but being pretty gets you nowhere you have to much integrity ."
0	"myspace peOplE  can get really angry if I don't answer them right away... JA!"
0	"never get any photo comments on m space and more"
1	"  NHL: Penguins 1, Red Wings 3 - FINAL - Red Wings lead series 1-0 - for stats, stars and more visit http://www.nhl.com"
0	"no tickets in germany for the miley cyrus tour.."
0	"  photo shoot rained out...  oh well, back to post!"
1	"R.I.P young teke!!!  i miss you cuzin!! &lt;3     it has been 1 year sence you died. . .    [Dont be ashamed of your faith]"
0	"RIP Charles J ...the world is with one less fine fellow"
0	"RSL was at the Paley talk?! Now I'm even more depressed I couldn't get a ticket. Oh wells."
0	"so bored"
0	"so much for a good weekend"
1	"Thank you.    @Kyauphie"
0	"The hotel doesn't know where it is either... that was my favorite! How poopie is that."
0	"- thelovelybones: I plan on owning this ?don?t judge me. http://tumblr.com/xr0238tmq"
0	"  This year, 5 million children from hunger-related causes.  http://is.gd/17Eo4"
0	"- ticketsandpassports: ?lmao your not a nerd. i think its cool when guys like anime. http://tumblr.com/xqn1x1tue"
0	"To all the mothers whose day may not be so happy. God loves you. TLC - Waterfalls ? http://blip.fm/~5zi9g"
0	"Today is not a good day. But I guess laying around the house in your undies isn't so bad."
0	"  went to maggie's bday party, came home without my phone... I feel lost, and reaallly confused (but thats just the booze talking)"
0	"when will RB2 get an australian release date???"
0	" !my grandma just told me she thinks I'm stupid. Well, hey thanks, G."
1	"#andyhurleyday"
1	"#ASOT400"
0	"#betseyjohnson why are you doing this to me? This necklace is $150 rather than the usual $50-60 I want it  http://twitpic.com/6ioi8"
1	"#followfriday @n3rin3 @jurgenphoto @shaneaddinall @robi27 @dannyvan @byronrode @tattood1"
0	"#IMISSCATH #IMISSCATH #IMISSCATH #IMISSCATH #IMISSCATH #IMISSCATH #IMISSCATH #IMISSCATH #IMISSCATH #IMISSCATH #IMISSCATH #IMISSCATH"
1	"#mcflyforgermany #mcflyforgermany #mcflyforgermany #mcflyforgermany #mcflyforgermany #mcflyforgermany #mcflyforgermany #mcflyforgermany"
0	"#p1wimax no signal detected here at the gardens"
0	"#trackle"
1	"--&gt; that was then. ='( --&gt; this is NOW."
1	"&lt;3 this pic If u want more tell me cause I got more   http://twitpic.com/6vsv8"
1	"&lt;---My expression watching this again: http://tinyurl.com/eqbwe"
0	"&quot;Beach Ball Fail&quot; - http://cheezburger.com/tw/?v7-20659 #lol #fail"
1	"&quot;I'm a freelance writer for Braille porn and a stunt double for a hand model for Palmolive dishwashing liquid.&quot; [from @ShinyHappyHead]"
1	"&quot;Im in love and I don't care who knows it !&quot; -elf"
0	"&quot;It's raining again&quot; (c) Supertramp"
1	" &quot;Y must people insist on talking about stupid politics on the comments of a bubblegum pop song. Sorry, get out&quot; http://tinyurl.com/ljgec2"
0	"&quot;you have to do it all alone&quot;"
0	" Apparently the 'new' 3.0 is the same build as the GM, meaning I'll likely have the same [minute] issues I was having with the GM. #mlia"
0	" Archie's annoying me this morning, says I hogged the bed all night and won't get up for his shower, him and his little black kettle self"
0	"are you ok @zheyamada ?"
0	" Argh, the speakers on my Macbook are screwing up, and slowly dying."
1	"-as simple as it gets."
0	"at Chris Brown . . . I honestly dont feel bad for Rihanna ; anyways . . . Out nd such . . ."
1	"at the nursery. the wailing have just ended. all sleeping soundly. working morning shift tmrw. grr"
1	"AT THE RANDOM MENTION ABOUT CORE 2 &quot;DEALS&quot; THAT ARE ALMOST TWICE AS MUCH SENSE AS IT'S NOT TIED TO HIMSELF ABOUT TV EVERY NIGHT."
0	"at work ! Fuck !"
0	"at work and got loads to do b4 I leave today. Toodles lufflies xxx"
0	"attempting to get other people on twitter(other than cate)  to talk to me but it is failing"
0	"Aw. Toy Story 3 is coming out NEXT year."
0	"awesome  http://twitpic.com/6ikhd"
1	"awesome black coffee... anyone?"
1	"aww great song &quot;Picture to burn&quot;"
0	"AWW I GOTA DO HOMEWORK"
0	"aww someone borrowed it without telling me."
0	"Awww derek is at work back to making kandie with the little ones  :o"
0	"baby died last night. @$%%$# day."
0	"baby girl's so upset.....i'm not where i need to be with my sewing... and it's almost 10pm and i'm finally eating a little dinner..sigh.."
1	"baby sitting today.. shopping tomorrow.. Rue 21 Is the best Ever.."
1	"baby you like my favorite dessert I just can not get enough of you love you I'm yours 4Eva"
0	"- back from cali , missing itttttt "
0	"- back pain"
1	"Back to basics"
0	"bad day 2day. Broken glasses  rainy weather  uof"
0	"bad night for the pens"
0	"bad timing- a new mommy just called for newborn pictures and I can't fit the baby into my schedule no matter how hard I try"
1	"BAHAHAHA  me and jodie burst out doing kevin's sos dance!  EPICCC XD"
0	"' bank account is negative $118..."
1	"Bas one last time 2 update my status"
1	"baseball."
0	"bcd's closed! i guess nodaji it is."
0	"- bed ; I gotta get up early  , only 5 more days of this bullshit  . SUMMER!!! &lt;3"
0	"bed time......................................................"
0	"bedss gayyyy ... oh well Goodnight people  @technotetris and @ShaunAcland ;D"
1	"- been up for 2 days straight. LoL. i NEVER sleep."
0	"being afraid of food is an eating disorder right?"
0	"being told im beautiful doesnt make my tummy better"
0	"besides that great graduation day. I finaly made it I'm a highschool graduate ! Moms word .. Chapter close .. Keep pushing foward."
0	"  still no phone. bukas pa raw in the afternoon...  oh well, i survived 7 days, what's one more... day...  another day, another destiny"
1	"such a nice day"
1	"Summertime by DJ Jazzy Jeff and The Fresh Prince"
0	"The iPhone will be out of commission for a while."
1	"the weather is lushhh!"
1	"third date went well....moving on to fourth!!!!!!"
1	"To The Death! An awesome random comic for the certifiably not sane. (  )"
0	"try and enjoy ur family &amp; I am here if I need anything-anything!!!. Love you Sis-be brave &amp; I know u r strong ur in my prayers"
0	"twitter wont let me send replies today - boo hoo"
0	"UVA baseball...   Come on boys you can do it"
0	"water works are gonna start"
0	" - Well i wrote a missive post about last night and all the things that happened, it got deleted tho by... http://tumblr.com/x9c238auy"
0	"  well, I guess I knew it was going to break sometime..."
0	"why is it raining?"
0	"why me?"
1	"xD go day!!!"
1	"- yay for STAR testing week! I start school at 11am this week and I have no school on thursday! maybe SF... http://tumblr.com/xvq1mln1l"
1	"- #Hello #World! This is where i live: http://twitpic.com/6bo0t #beautiful #5am #woop - bed now"
1	"#shortstack #tokiohotel #shortstack #tokiohotel #shortstack #tokiohotel #shortstack #tokiohotel #shortstack #tokiohotel #shortstack"
0	"#squaresp #squarespac #squarespace #trackle giveaways giveway iphonegiveway squarespace squarespce trackle"
1	"&lt;*~Free!~*&gt;"
1	"&lt;----that's me smiling."
0	"- &quot;......you were asleep while i gathered my things in the dark. the burns on my fingers were all that was left of the spark...&quot; -"
0	"&quot;BBC NEWS | UK maps climate change forecasts&quot; - The picture it paints is an alarming one ( http://bit.ly/69AYs )"
0	"&quot;I'm giving up on you. I don't care how you mess up your life now.&quot;... :'("
0	" &quot;Meteorologists Predict Chilly, Rainy Midsummer | News in Finland| yle.fi&quot; + thunder  ( http://bit.ly/15TpJC )"
1	"&quot;Nintendo DSi Portable Game System - What Will You and i Do?&quot; ( http://tinyurl.com/b3yobq )"
1	"&quot;Promote My Site - Getting to the Front Page and Other Places in Social Media&quot; ( http://tinyurl.com/dflzg4 )"
1	" &quot;The universe is a living being, and it's conscious, and it's very old. And it cares about itself in lots of ways.&quot; Drunvalo Melchizedek."
1	"- &quot;the world makes music for people who listen &quot;"
1	"&quot;Will Digg?s New Share Feature Pollute Twitter?&quot; ( http://tinyurl.com/ncqkm5 )"
0	"(angry) mixed motions! but soo frustrated x( http://plurk.com/p/13s5mg"
0	"(mood i am in)"
1	"*exited* I just bought some oreos!! I hope everyone likes oreos.."
0	"*hugs @ignorantsheep*"
0	"*sends you e-hugs*"
0	"*tear*"
0	" *cries* I'm so depressed, thanks to you my angel! &quot;I'm gonna find someone someday who might actually treat me well&quot;!!"
0	"*sob* must be in bed!!"
0	"*wishes she was at summer jam*"
0	" , school! GrRr im not in the mood to take my make up back off then put it on again when the teachers leave!"
1	"-- . BABBBBBBBBYY .  I missed you MUCH!!"
0	". Sunday is over."
1	"-- . well then you gon have to stop w. that . &quot;IDC&quot; shit. JUST be faithful like *points to em* MOI!"
0	".. why the jonas are bad with us !! come to paraguay"
1	"... its JONAS DAY!!!!!!!!"
0	"....  i don't know what to do.."
0	".... i think i lost my spanish book!! :-X"
0	".... Life can be so complicated. I know God has a plan .... I just have to trust in him."
0	" ......... Oh well, at least Suzumiya Haruhi no Yuuutsu is on air."
0	".........not really a good night guys ! buu huu"
0	"...I did not get cast in but I will keep looking for some dance opportunities.  I need some exercise."
0	"...the ground around me is wet... i looked up to see if any drops fall on my face...it was drizzle all around but I am missing my drops"
0	"..i forgot to bring my new sharpie pens to school today..booo!"
0	"..omg...my celly is off...this hasn't happened to me in years...WTF!!! gota get my bill paid"
1	": The Last Gadget http://tinyurl.com/pd4wyp #Geek_And_Poke"
0	":'( this is so horrible"
0	":'( where ius that one person that can make me smile"
0	":S this tweetdeck is killing me hate it"
1	";) July Flowers (July 2009) #Holiday"
0	"@ last.fm not working."
1	"@aaronXnow finally got twitter haha"
1	"@aChAotIcBeaUtY"
1	"@Aimee_B_Loved I think there may be a connection between Paul Reubens and the reason why movie theater fl.. http://tr.im/nfKO"
0	"- @alexjreid - saw that earlier, can't even comprehend what that couple were feeling. Really tragic "
1	"- @alittlebit - temperature is down, but the pain is still bad. Hoping antibiotics kick in soon! Thanks for asking "
1	"-- @anyamanda said I tweets less these days so, hi! "
1	" @AuroraLee Would love to see you guys sometime! *grin* - and aw rats, maybe it'll warm up real fast??? LOL"
0	"- @benboychuk I hope it's not actually on here birthday that she's getting shots."
0	" @billbeckett's signature has 100% rubbed off my mondayeyes bracelet. At least I have plenty of autographs from him, but still. Sad day."
1	"@blackswan2 &quot;to all you&quot; ? http://blip.fm/~7d1qo"
1	"@blondediva11 What happened while I was gone? Anybody get arrested http://tr.im/koFz"
1	"@canuckgrrrl Seeing a guy dressed up as a banana totally made my day. Phallic symbol FTW http://tr.im/mVTm"
1	"- @carole29 yep  coz of the England game on Wednesday"
